WTA,Location,tournament,date,Tier,Court,surface,Round,Best of,winner,loser,winner_rank,loser_rank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL,season,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2015-10-22,International,Indoor,Hard,2nd Round,3,Strycova B.,Larsson J.,42.0,56.0,1170.0,981.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.44,2.62,,,1.5,2.5,1.52,2.73,,,2015,1.5,2.62,,,1.53,2.75,1.48,2.59,,
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2015-10-22,International,Indoor,Hard,2nd Round,3,Voegele S.,Friedsam A.L.,148.0,96.0,366.0,655.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,2.62,1.44,,,2.7,1.42,2.66,1.54,,,2015,2.62,1.5,,,2.75,1.54,2.63,1.47,,
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2015-10-22,International,Indoor,Hard,2nd Round,3,Siegemund L.,Flipkens K.,101.0,98.0,643.0,652.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,2.75,1.4,,,2.9,1.4,2.85,1.49,,,2015,2.75,1.44,,,3.2,1.49,2.93,1.39,,
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2015-10-22,International,Indoor,Hard,2nd Round,3,Jankovic J.,Tatishvili A.,22.0,110.0,2345.0,544.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.18,4.5,,,1.2,4.3,1.22,4.93,,,2015,1.22,4.33,,,1.22,4.93,1.19,4.47,,
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2015-10-22,International,Indoor,Hard,2nd Round,3,Van Uytvanck A.,Ivanovic A.,47.0,12.0,1062.0,3145.0,6.0,4.0,6.0,7.0,7.0,5.0,2.0,1.0,Completed,4.33,1.2,,,4.3,1.2,5.0,1.21,,,2015,4.5,1.2,,,5.0,1.22,4.48,1.19,,
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2015-10-23,International,Indoor,Hard,Quarterfinals,3,Barthel M.,Lucic M.,55.0,69.0,985.0,855.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.83,1.83,,,1.9,1.82,1.96,1.96,,,2015,2.0,1.8,,,2.05,1.96,1.93,1.84,,
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2015-10-23,International,Indoor,Hard,Quarterfinals,3,Voegele S.,Siegemund L.,148.0,101.0,366.0,643.0,6.0,4.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,1.83,1.83,,,1.9,1.82,2.04,1.88,,,2015,2.0,1.8,,,2.04,2.0,1.91,1.87,,
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2015-10-23,International,Indoor,Hard,Quarterfinals,3,Van Uytvanck A.,Strycova B.,47.0,42.0,1062.0,1170.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.25,1.57,,,2.35,1.55,2.34,1.69,,,2015,2.38,1.57,,,2.41,1.7,2.27,1.62,,
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2015-10-23,International,Indoor,Hard,Quarterfinals,3,Doi M.,Jankovic J.,92.0,22.0,664.0,2345.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,5.5,1.14,,,4.9,1.16,5.73,1.18,,,2015,5.0,1.17,,,5.73,1.19,5.07,1.16,,
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2015-10-24,International,Indoor,Hard,Semifinals,3,Barthel M.,Voegele S.,55.0,148.0,985.0,366.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.25,,,1.38,3.0,1.38,3.38,,,2015,1.4,3.0,,,1.4,3.38,1.37,3.09,,
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2015-10-24,International,Indoor,Hard,Semifinals,3,Doi M.,Van Uytvanck A.,92.0,47.0,664.0,1062.0,6.0,4.0,,,,,1.0,0.0,Retired,2.75,1.44,,,2.7,1.45,2.8,1.51,,,2015,2.75,1.44,,,2.89,1.51,2.7,1.46,,
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2015-10-25,International,Indoor,Hard,The Final,3,Doi M.,Barthel M.,92.0,55.0,664.0,985.0,6.0,4.0,6.0,7.0,6.0,0.0,2.0,1.0,Completed,3.0,1.4,,,2.85,1.4,3.1,1.43,,,2015,2.75,1.44,,,3.2,1.44,2.92,1.4,,
57,Moscow,Kremlin Cup,2015-10-19,Premier,Indoor,Hard,1st Round,3,Cibulkova D.,Vesnina E.,33.0,111.0,1336.0,538.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.3,3.4,,,1.33,3.2,1.34,3.5,,,2015,1.3,3.5,,,1.37,3.5,1.32,3.3,,
57,Moscow,Kremlin Cup,2015-10-19,Premier,Indoor,Hard,1st Round,3,Begu I.,Pironkova T.,29.0,52.0,1630.0,1010.0,1.0,6.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,1.5,2.5,,,1.55,2.4,1.63,2.41,,,2015,1.57,2.38,,,1.63,2.5,1.54,2.42,,
57,Moscow,Kremlin Cup,2015-10-19,Premier,Indoor,Hard,1st Round,3,Kuznetsova S.,Siniakova K.,32.0,95.0,1378.0,655.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.25,,,1.33,3.2,1.36,3.37,,,2015,1.33,3.4,,,1.36,3.5,1.33,3.23,,
57,Moscow,Kremlin Cup,2015-10-19,Premier,Indoor,Hard,1st Round,3,Tsurenko L.,Krunic A.,37.0,94.0,1289.0,659.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.83,1.83,,,1.75,2.05,1.77,2.16,,,2015,1.8,2.0,,,1.89,2.16,1.76,2.01,,
57,Moscow,Kremlin Cup,2015-10-19,Premier,Indoor,Hard,1st Round,3,Gasparyan M.,Lepchenko V.,66.0,44.0,868.0,1125.0,7.0,5.0,7.0,6.0,,,2.0,0.0,Completed,1.44,2.62,,,1.5,2.5,1.59,2.5,,,2015,1.5,2.62,,,1.59,2.75,1.49,2.56,,
57,Moscow,Kremlin Cup,2015-10-20,Premier,Indoor,Hard,1st Round,3,Mladenovic K.,Bogdan A.,27.0,149.0,1760.0,366.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.1,7.0,,,1.12,5.75,1.15,6.16,,,2015,1.1,7.0,,,1.17,7.0,1.12,6.08,,
57,Moscow,Kremlin Cup,2015-10-20,Premier,Indoor,Hard,1st Round,3,Schmiedlova A.,Sasnovich A.,26.0,103.0,1791.0,610.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.66,2.1,,,1.68,2.15,1.74,2.2,,,2015,1.67,2.2,,,1.74,2.25,1.67,2.16,,
57,Moscow,Kremlin Cup,2015-10-20,Premier,Indoor,Hard,1st Round,3,Sevastova A.,Govortsova O.,134.0,70.0,420.0,851.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,2.1,1.66,,,2.1,1.7,2.16,1.76,,,2015,2.1,1.73,,,2.16,1.8,2.07,1.73,,
57,Moscow,Kremlin Cup,2015-10-20,Premier,Indoor,Hard,1st Round,3,Pavlyuchenkova A.,Niculescu M.,31.0,45.0,1565.0,1125.0,7.0,5.0,0.0,6.0,6.0,4.0,2.0,1.0,Completed,1.33,3.25,,,1.38,3.0,1.43,3.05,,,2015,1.33,3.4,,,1.43,3.5,1.37,3.07,,
57,Moscow,Kremlin Cup,2015-10-20,Premier,Indoor,Hard,1st Round,3,Gavrilova D.,Cornet A.,36.0,41.0,1300.0,1235.0,3.0,6.0,6.0,3.0,7.0,5.0,2.0,1.0,Completed,1.57,2.25,,,1.65,2.2,1.76,2.16,,,2015,1.67,2.2,,,1.76,2.25,1.67,2.16,,
57,Moscow,Kremlin Cup,2015-10-20,Premier,Indoor,Hard,1st Round,3,Kasatkina D.,Kania P.,104.0,142.0,610.0,392.0,7.0,5.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,,,,,1.2,4.3,1.23,4.67,,,2015,1.25,4.0,,,1.25,5.0,1.21,4.23,,
57,Moscow,Kremlin Cup,2015-10-20,Premier,Indoor,Hard,1st Round,3,Pliskova Ka.,Dulgheru A.,15.0,58.0,2955.0,973.0,6.0,4.0,5.0,7.0,7.0,6.0,2.0,1.0,Completed,1.1,7.0,,,1.1,6.5,1.12,7.14,,,2015,1.12,6.0,,,1.12,7.14,1.11,6.35,,
57,Moscow,Kremlin Cup,2015-10-20,Premier,Indoor,Hard,2nd Round,3,Suarez Navarro C.,Cibulkova D.,14.0,33.0,3075.0,1336.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,2.2,1.61,,,2.3,1.6,2.34,1.68,,,2015,2.38,1.57,,,2.5,1.68,2.3,1.6,,
57,Moscow,Kremlin Cup,2015-10-21,Premier,Indoor,Hard,2nd Round,3,Pavlyuchenkova A.,Safarova L.,31.0,9.0,1565.0,3221.0,6.0,1.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,2.0,1.72,,,2.1,1.7,2.22,1.74,,,2015,2.1,1.73,,,2.25,1.8,2.08,1.72,,
57,Moscow,Kremlin Cup,2015-10-21,Premier,Indoor,Hard,2nd Round,3,Tsurenko L.,Schmiedlova A.,37.0,26.0,1289.0,1791.0,7.0,6.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,2.1,1.66,,,2.1,1.68,2.21,1.75,,,2015,2.2,1.67,,,2.25,1.75,2.15,1.68,,
57,Moscow,Kremlin Cup,2015-10-21,Premier,Indoor,Hard,2nd Round,3,Gasparyan M.,Mladenovic K.,66.0,27.0,868.0,1760.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,2.0,1.72,,,2.0,1.75,1.99,1.92,,,2015,2.1,1.73,,,2.12,1.92,2.01,1.78,,
57,Moscow,Kremlin Cup,2015-10-21,Premier,Indoor,Hard,2nd Round,3,Pennetta F.,Gavrilova D.,8.0,36.0,3372.0,1300.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.66,2.1,,,1.8,2.0,1.81,2.11,,,2015,1.67,2.2,,,1.82,2.25,1.73,2.08,,
57,Moscow,Kremlin Cup,2015-10-21,Premier,Indoor,Hard,2nd Round,3,Kasatkina D.,Begu I.,104.0,29.0,610.0,1630.0,6.0,3.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,2.25,1.57,,,2.3,1.6,2.27,1.71,,,2015,2.25,1.62,,,2.36,1.71,2.27,1.62,,
57,Moscow,Kremlin Cup,2015-10-21,Premier,Indoor,Hard,2nd Round,3,Sevastova A.,Pliskova Ka.,134.0,15.0,420.0,2955.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,3.4,1.3,,,3.5,1.28,3.52,1.35,,,2015,3.4,1.33,,,3.6,1.35,3.37,1.31,,
57,Moscow,Kremlin Cup,2015-10-21,Premier,Indoor,Hard,2nd Round,3,Kuznetsova S.,Koukalova K.,32.0,107.0,1378.0,593.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.16,4.5,,,1.17,4.75,1.21,5.07,,,2015,1.17,5.0,,,1.21,5.25,1.18,4.74,,
57,Moscow,Kremlin Cup,2015-10-22,Premier,Indoor,Hard,Quarterfinals,3,Tsurenko L.,Pennetta F.,37.0,8.0,1289.0,3372.0,,,,,,,,,Walkover,2.1,1.66,,,2.05,1.72,2.03,1.9,,,2015,,,,,2.1,1.9,2.01,1.77,,
57,Moscow,Kremlin Cup,2015-10-22,Premier,Indoor,Hard,Quarterfinals,3,Kasatkina D.,Suarez Navarro C.,104.0,14.0,610.0,3075.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,3.0,1.36,,,2.7,1.45,3.14,1.43,,,2015,2.75,1.44,,,3.14,1.45,2.87,1.4,,
57,Moscow,Kremlin Cup,2015-10-22,Premier,Indoor,Hard,Quarterfinals,3,Kuznetsova S.,Sevastova A.,32.0,134.0,1378.0,420.0,5.0,7.0,6.0,1.0,6.0,3.0,2.0,1.0,Completed,1.18,4.5,,,1.2,4.0,1.25,4.6,,,2015,1.2,4.5,,,1.25,4.87,1.21,4.34,,
57,Moscow,Kremlin Cup,2015-10-22,Premier,Indoor,Hard,Quarterfinals,3,Pavlyuchenkova A.,Gasparyan M.,31.0,66.0,1565.0,868.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.66,2.1,,,1.72,2.05,1.75,2.23,,,2015,1.8,2.0,,,1.89,2.3,1.7,2.11,,
57,Moscow,Kremlin Cup,2015-10-23,Premier,Indoor,Hard,Semifinals,3,Pavlyuchenkova A.,Kasatkina D.,31.0,104.0,1565.0,610.0,2.0,6.0,6.0,2.0,6.0,4.0,2.0,1.0,Completed,1.36,3.25,,,1.33,3.1,1.35,3.55,,,2015,1.4,3.0,,,1.4,3.55,1.35,3.15,,
57,Moscow,Kremlin Cup,2015-10-23,Premier,Indoor,Hard,Semifinals,3,Kuznetsova S.,Tsurenko L.,32.0,37.0,1378.0,1289.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.62,,,1.5,2.45,1.55,2.67,,,2015,1.5,2.62,,,1.55,2.75,1.5,2.57,,
57,Moscow,Kremlin Cup,2015-10-24,Premier,Indoor,Hard,The Final,3,Kuznetsova S.,Pavlyuchenkova A.,32.0,31.0,1378.0,1565.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.9,1.9,,,1.82,1.9,1.97,1.95,,,2015,1.8,2.0,,,1.97,2.0,1.87,1.91,,
58,Singapore,Sony Ericsson Championships,2015-10-25,Tour Championships,Indoor,Hard,Round Robin,3,Halep S.,Pennetta F.,2.0,8.0,5790.0,3252.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.4,3.0,,,1.4,2.9,1.41,3.17,,,2015,1.4,3.0,,,1.42,3.2,1.39,2.96,,
58,Singapore,Sony Ericsson Championships,2015-10-25,Tour Championships,Indoor,Hard,Round Robin,3,Sharapova M.,Radwanska A.,4.0,6.0,4322.0,3425.0,4.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,2.0,1.72,,,2.05,1.72,2.08,1.84,,,2015,2.0,1.8,,,2.2,1.91,2.01,1.79,,
58,Singapore,Sony Ericsson Championships,2015-10-26,Tour Championships,Indoor,Hard,Round Robin,3,Muguruza G.,Safarova L.,3.0,9.0,4511.0,3221.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.3,3.5,,,1.3,3.4,1.33,3.64,,,2015,1.33,3.4,,,1.33,3.7,1.3,3.45,,
58,Singapore,Sony Ericsson Championships,2015-10-26,Tour Championships,Indoor,Hard,Round Robin,3,Kerber A.,Kvitova P.,7.0,5.0,3400.0,3491.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.8,2.0,,,1.82,1.9,1.87,2.04,,,2015,1.91,1.91,,,1.91,2.04,1.85,1.94,,
58,Singapore,Sony Ericsson Championships,2015-10-27,Tour Championships,Indoor,Hard,Round Robin,3,Pennetta F.,Radwanska A.,8.0,6.0,3252.0,3425.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,4.0,1.25,,,3.4,1.28,4.26,1.27,,,2015,3.75,1.29,,,4.3,1.3,3.85,1.26,,
58,Singapore,Sony Ericsson Championships,2015-10-27,Tour Championships,Indoor,Hard,Round Robin,3,Sharapova M.,Halep S.,4.0,2.0,4322.0,5790.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.1,1.72,,,2.05,1.72,2.18,1.77,,,2015,2.2,1.67,,,2.25,1.8,2.14,1.71,,
58,Singapore,Sony Ericsson Championships,2015-10-28,Tour Championships,Indoor,Hard,Round Robin,3,Kvitova P.,Safarova L.,5.0,9.0,3491.0,3221.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,1.44,2.75,,,1.45,2.7,1.4,3.2,,,2015,1.44,2.75,,,1.46,3.2,1.42,2.85,,
58,Singapore,Sony Ericsson Championships,2015-10-28,Tour Championships,Indoor,Hard,Round Robin,3,Muguruza G.,Kerber A.,3.0,7.0,4511.0,3400.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.72,2.1,,,1.72,2.05,1.75,2.2,,,2015,1.73,2.1,,,1.85,2.25,1.72,2.12,,
58,Singapore,Sony Ericsson Championships,2015-10-29,Tour Championships,Indoor,Hard,Round Robin,3,Radwanska A.,Halep S.,6.0,2.0,3425.0,5790.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,2.75,1.44,,,2.45,1.52,2.76,1.51,,,2015,2.62,1.5,,,2.85,1.56,2.59,1.49,,
58,Singapore,Sony Ericsson Championships,2015-10-29,Tour Championships,Indoor,Hard,Round Robin,3,Sharapova M.,Pennetta F.,4.0,8.0,4322.0,3252.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.25,,,1.3,3.2,1.36,3.44,,,2015,1.33,3.4,,,1.38,3.44,1.34,3.24,,
58,Singapore,Sony Ericsson Championships,2015-10-30,Tour Championships,Indoor,Hard,Round Robin,3,Muguruza G.,Kvitova P.,3.0,5.0,4511.0,3491.0,6.0,4.0,4.0,6.0,7.0,5.0,2.0,1.0,Completed,1.57,2.37,,,1.52,2.45,1.59,2.53,,,2015,1.57,2.38,,,1.63,2.58,1.55,2.43,,
58,Singapore,Sony Ericsson Championships,2015-10-30,Tour Championships,Indoor,Hard,Round Robin,3,Safarova L.,Kerber A.,9.0,7.0,3221.0,3400.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,3.75,1.28,,,3.75,1.25,3.97,1.29,,,2015,3.5,1.3,,,4.05,1.3,3.72,1.27,,
58,Singapore,Sony Ericsson Championships,2015-10-31,Tour Championships,Indoor,Hard,Semifinals,3,Radwanska A.,Muguruza G.,6.0,3.0,3425.0,4511.0,6.0,7.0,6.0,3.0,7.0,5.0,2.0,1.0,Completed,2.5,1.53,,,2.5,1.5,2.55,1.6,,,2015,2.5,1.53,,,2.63,1.61,2.49,1.53,,
58,Singapore,Sony Ericsson Championships,2015-10-31,Tour Championships,Indoor,Hard,Semifinals,3,Kvitova P.,Sharapova M.,5.0,4.0,3491.0,4322.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,3.0,1.4,,,3.1,1.35,3.14,1.43,,,2015,3.0,1.4,,,3.3,1.43,3.05,1.38,,
58,Singapore,Sony Ericsson Championships,2015-11-01,Tour Championships,Indoor,Hard,The Final,3,Radwanska A.,Kvitova P.,6.0,5.0,3425.0,3491.0,6.0,2.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,2.3,1.61,,,2.25,1.62,2.34,1.69,,,2015,2.25,1.62,,,2.4,1.72,2.26,1.64,,
59,Zhuhai,WTA Elite Trophy,2015-11-03,Tour Championships,Indoor,Hard,Round Robin,3,Williams V.,Keys M.,11.0,19.0,3091.0,2495.0,3.0,6.0,7.0,6.0,6.0,1.0,2.0,1.0,Completed,1.66,2.2,,,1.65,2.2,1.67,2.36,,,2015,1.62,2.25,,,1.74,2.38,1.66,2.2,,
59,Zhuhai,WTA Elite Trophy,2015-11-03,Tour Championships,Indoor,Hard,Round Robin,3,Jankovic J.,Errani S.,21.0,18.0,2345.0,2525.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.57,2.37,,,1.6,2.3,1.65,2.39,,,2015,1.57,2.38,,,1.65,2.5,1.6,2.32,,
59,Zhuhai,WTA Elite Trophy,2015-11-03,Tour Championships,Indoor,Hard,Round Robin,3,Svitolina E.,Petkovic A.,20.0,24.0,2410.0,2106.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.9,1.9,,,1.82,1.9,1.83,2.09,,,2015,1.8,2.0,,,1.91,2.09,1.82,1.96,,
59,Zhuhai,WTA Elite Trophy,2015-11-04,Tour Championships,Indoor,Hard,Round Robin,3,Vinci R.,Kuznetsova S.,15.0,26.0,2655.0,1847.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.2,1.66,,,2.2,1.65,2.44,1.63,,,2015,2.2,1.67,,,2.44,1.67,2.27,1.62,,
59,Zhuhai,WTA Elite Trophy,2015-11-04,Tour Championships,Indoor,Hard,Round Robin,3,Pliskova Ka.,Jankovic J.,13.0,21.0,2955.0,2345.0,6.0,4.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,2.2,1.61,,,2.4,1.55,2.48,1.61,,,2015,2.38,1.57,,,2.56,1.62,2.38,1.57,,
59,Zhuhai,WTA Elite Trophy,2015-11-04,Tour Championships,Indoor,Hard,Round Robin,3,Suarez Navarro C.,Petkovic A.,12.0,24.0,3030.0,2106.0,6.0,0.0,6.0,0.0,,,2.0,0.0,Completed,1.66,2.2,,,1.68,2.15,1.83,2.1,,,2015,1.67,2.2,,,1.83,2.25,1.69,2.15,,
59,Zhuhai,WTA Elite Trophy,2015-11-05,Tour Championships,Indoor,Hard,Round Robin,3,Williams V.,Zheng S.,11.0,75.0,3091.0,789.0,4.0,6.0,6.0,1.0,6.0,1.0,2.0,1.0,Completed,1.04,11.0,,,1.07,7.5,1.07,10.98,,,2015,1.07,8.5,,,1.07,11.7,1.05,9.37,,
59,Zhuhai,WTA Elite Trophy,2015-11-05,Tour Championships,Indoor,Hard,Round Robin,3,Kuznetsova S.,Wozniacki C.,26.0,17.0,1847.0,2641.0,7.0,5.0,2.0,2.0,,,1.0,0.0,Retired,2.62,1.44,,,2.7,1.42,2.81,1.5,,,2015,2.62,1.5,,,2.81,1.53,2.66,1.47,,
59,Zhuhai,WTA Elite Trophy,2015-11-05,Tour Championships,Indoor,Hard,Round Robin,3,Pliskova Ka.,Errani S.,13.0,18.0,2955.0,2525.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.61,2.2,,,1.65,2.2,1.63,2.44,,,2015,1.67,2.2,,,1.71,2.45,1.63,2.24,,
59,Zhuhai,WTA Elite Trophy,2015-11-06,Tour Championships,Indoor,Hard,Round Robin,3,Svitolina E.,Suarez Navarro C.,20.0,12.0,2410.0,3030.0,6.0,7.0,6.0,1.0,6.0,3.0,2.0,1.0,Completed,2.1,1.72,,,2.0,1.75,2.19,1.76,,,2015,2.0,1.8,,,2.2,1.8,2.06,1.74,,
59,Zhuhai,WTA Elite Trophy,2015-11-06,Tour Championships,Indoor,Hard,Round Robin,3,Schmiedlova A.,Vinci R.,28.0,15.0,1810.0,2655.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,2.75,1.44,,,2.8,1.42,2.75,1.51,,,2015,2.75,1.44,,,2.88,1.51,2.73,1.44,,
59,Zhuhai,WTA Elite Trophy,2015-11-06,Tour Championships,Indoor,Hard,Round Robin,3,Keys M.,Zheng S.,19.0,75.0,2495.0,789.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.16,5.0,,,1.18,4.5,1.21,5.04,,,2015,1.2,4.5,,,1.21,5.23,1.18,4.71,,
59,Zhuhai,WTA Elite Trophy,2015-11-07,Tour Championships,Indoor,Hard,Semifinals,3,Williams V.,Vinci R.,11.0,15.0,3091.0,2655.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.33,3.4,,,1.35,3.1,1.34,3.64,,,2015,1.36,3.25,,,1.37,3.65,1.32,3.34,,
59,Zhuhai,WTA Elite Trophy,2015-11-07,Tour Championships,Indoor,Hard,Semifinals,3,Pliskova Ka.,Svitolina E.,13.0,20.0,2955.0,2410.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.61,2.3,,,1.62,2.25,1.67,2.38,,,2015,1.67,2.2,,,1.74,2.38,1.65,2.22,,
59,Zhuhai,WTA Elite Trophy,2015-11-08,Tour Championships,Indoor,Hard,The Final,3,Williams V.,Pliskova Ka.,11.0,13.0,3091.0,2955.0,7.0,5.0,7.0,6.0,,,2.0,0.0,Completed,1.53,2.5,,,1.55,2.35,1.61,2.52,,,2015,1.57,2.38,,,1.63,2.52,1.56,2.4,,
1,Auckland,ASB Classic,2016-01-03,International,Outdoor,Hard,1st Round,3,Ostapenko J.,Larsson J.,84.0,56.0,749.0,981.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,2.1,1.66,,,2.0,1.75,2.17,1.76,,,2016,2.1,1.73,,,2.18,1.77,2.1,1.72,,
1,Auckland,ASB Classic,2016-01-03,International,Outdoor,Hard,1st Round,3,Witthoeft C.,Maria T.,64.0,74.0,913.0,824.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.61,2.2,,,1.7,2.1,1.9,1.99,,,2016,1.73,2.1,,,1.9,2.2,1.79,2.0,,
1,Auckland,ASB Classic,2016-01-04,International,Outdoor,Hard,1st Round,3,Kuznetsova S.,Barthel M.,25.0,45.0,2006.0,1135.0,6.0,2.0,1.0,1.0,,,1.0,0.0,Retired,1.4,2.75,,,1.45,2.7,1.46,2.91,,,2016,1.4,3.0,,,1.5,3.05,1.42,2.8,,
1,Auckland,ASB Classic,2016-01-04,International,Outdoor,Hard,1st Round,3,Hibino N.,Duque Marino M.,66.0,78.0,907.0,792.0,6.0,2.0,2.0,6.0,7.0,5.0,2.0,1.0,Completed,1.72,2.0,,,1.82,1.9,1.89,2.0,,,2016,1.73,2.1,,,1.91,2.1,1.81,1.96,,
1,Auckland,ASB Classic,2016-01-04,International,Outdoor,Hard,1st Round,3,Dulgheru A.,Van Uytvanck A.,69.0,44.0,879.0,1149.0,1.0,6.0,6.0,2.0,6.0,4.0,2.0,1.0,Completed,2.5,1.5,,,2.5,1.48,2.61,1.55,,,2016,2.5,1.53,,,2.61,1.55,2.52,1.51,,
1,Auckland,ASB Classic,2016-01-04,International,Outdoor,Hard,1st Round,3,Stephens S.,Hercog P.,30.0,73.0,1715.0,835.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.3,3.4,,,1.33,3.2,1.41,3.13,,,2016,1.36,3.25,,,1.41,3.4,1.34,3.15,,
1,Auckland,ASB Classic,2016-01-04,International,Outdoor,Hard,1st Round,3,Falconi I.,Vandeweghe C.,76.0,37.0,797.0,1247.0,5.0,7.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,2.75,1.4,,,2.8,1.42,2.78,1.5,,,2016,2.75,1.44,,,2.8,1.5,2.71,1.44,,
1,Auckland,ASB Classic,2016-01-04,International,Outdoor,Hard,1st Round,3,Mchale C.,Doi M.,63.0,54.0,915.0,1000.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,2.25,1.57,,,2.15,1.68,2.23,1.72,,,2016,2.2,1.67,,,2.25,1.73,2.16,1.67,,
1,Auckland,ASB Classic,2016-01-04,International,Outdoor,Hard,1st Round,3,Goerges J.,Hradecka L.,50.0,53.0,1040.0,1009.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.5,2.5,,,1.5,2.5,1.54,2.62,,,2016,1.53,2.5,,,1.57,2.62,1.53,2.47,,
1,Auckland,ASB Classic,2016-01-04,International,Outdoor,Hard,1st Round,3,Paszek T.,Schiavone F.,172.0,114.0,312.0,541.0,7.0,6.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.72,2.0,,,1.72,2.05,1.68,2.31,,,2016,1.67,2.2,,,1.74,2.31,1.68,2.15,,
1,Auckland,ASB Classic,2016-01-05,International,Outdoor,Hard,1st Round,3,Strycova B.,Bertens K.,42.0,104.0,1170.0,618.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.5,,,1.52,2.45,1.61,2.44,,,2016,1.53,2.5,,,1.63,2.5,1.55,2.4,,
